order_id,user_id,restaurant_id,order_date,order_amount,discount_amount,delivery_cost
1000485,7129,513,2025-01-25,442.78,296.72,36.18
1000486,7442,1245,2025-08-03,1116.01,347.23,80.8
1000487,2901,1152,2025-04-03,633.18,74.68,73.85
1000488,5366,1103,2025-01-18,1307.78,38.11,82.18
1000489,2980,267,2025-02-17,313.28,407.26399999999995,118.84
1000490,7375,1941,2025-09-02,705.91,40.15,92.75
1000491,169,2278,2025-09-05,238.42,165.06,124.62
1000492,6872,1607,2025-12-03,1206.15,135.72,98.64
1000493,7376,1116,2025-12-24,829.54,239.81,63.24
1000494,6519,2314,2025-04-19,1033.9,124.98,78.49
1000495,535,179,2025-07-28,283.9,123.75,29.92
1000496,2454,915,2025-06-04,769.78,149.98,58.45
1000497,2874,1552,2025-11-21,332.03,131.85,48.01
1000498,5817,1698,2025-04-16,416.23,10.23,110.57
1000499,4193,2356,2025-03-15,289.25,132.04,110.86
1000500,2982,1484,2025-10-12,783.01,7.15,35.55
1000501,5355,417,2025-12-15,594.17,178.39,82.79
1000502,530,1426,2025-11-01,986.26,241.42,78.79
1000503,544,1034,2025-08-26,886.31,51.96,48.93
1000504,803,1183,2025-08-29,458.62,281.45,34.93
1000505,2480,1294,2025-03-27,711.43,154.51,38.07
1000506,7933,903,2025-01-22,709.1,4.88,99.26
1000507,1446,2057,2025-06-26,443.02,263.89,53.76
1000508,790,1888,2025-10-12,1221.51,1.92,49.39
1000509,5191,1005,2025-04-17,1357.46,140.45,52.8
1000510,5258,1595,2025-06-21,1203.09,49.06,139.49
1000511,6179,2002,2025-03-02,586.51,125.64,63.42
1000512,6781,1100,2025-04-18,1318.8,39.82,40.5
1000513,3111,462,2025-08-14,1393.98,317.43,85.12
1000514,49,902,2025-02-24,477.57,135.9,91.78
1000515,3082,1298,2025-03-02,1390.78,251.11,88.01
1000516,907,331,2025-06-21,1379.86,97.55,96.45
1000517,7789,14,2025-11-28,248.63,93.42,107.85
1000518,52,1201,2025-09-24,1215.93,63.78,87.75
1000519,2251,2270,2025-09-22,167.72,284.04,75.69
1000520,2576,2399,2025-10-24,709.95,33.98,33.28
1000521,5288,1879,2025-10-15,376.78,242.87,97.68
1000522,5948,1243,2025-03-17,137.77,183.83,43.12
1000523,4761,1478,2025-12-17,248.38,279.95,80.71
1000524,3442,1451,2025-11-28,520.85,329.78,54.58
1000525,6914,1462,2025-01-25,1366.35,343.84,52.67
1000526,7396,2339,2025-12-02,410.72,314.14,106.17
1000527,6265,2095,2025-05-18,724.63,69.31,123.92
1000528,4877,2017,2025-10-29,1158.26,127.12,101.67
1000529,6814,306,2025-01-04,1398.4,129.44,126.11
1000530,3026,1397,2025-09-10,397.06,222.16,25.62
1000531,4335,993,2025-10-23,1321.4,177.94,85.3
1000532,6174,1214,2025-08-04,413.87,311.98,51.18
1000533,3249,948,2025-10-21,1060.83,98.54,58.83
1000534,2768,411,2025-01-28,438.68,239.51,101.91
1000535,5778,2200,2025-03-08,135.78,236.56,36.45
1000536,7967,1498,2025-06-18,1279.81,30.28,38.3
1000537,5447,793,2025-08-07,1088.35,214.21,44.04
1000538,3547,481,2025-11-18,317.96,284.01,56.91
1000539,5504,1316,2025-08-04,414.32,299.47,131.96
1000540,5144,632,2025-02-04,1128.92,193.99,107.39
1000541,664,1220,2025-08-10,1118.26,26.32,51.35
1000542,4682,561,2025-05-03,250.99,195.41,95.2
1000543,7395,2438,2025-10-15,1034.67,230.29,30.52
1000544,6486,2103,2025-09-23,618.09,23.63,120.04
1000545,2706,572,2025-07-05,1045.51,304.4,73.62
1000546,7359,14,2025-09-22,1095.96,229.23,26.51
1000547,512,2500,2025-07-20,766.21,338.55,59.54
1000548,2468,1396,2025-03-17,949.26,124.46,136.47
1000549,3412,1125,2025-08-07,834.39,168.29,90.74
1000550,3177,2316,2025-05-14,1051.1,131.09,103.39
1000551,5734,1028,2025-07-10,613.88,33.91,70.26
1000552,1341,1789,2025-06-02,1077.8,1401.14,95.69
1000553,5609,736,2025-11-08,1100.19,137.0,112.39
1000554,954,1587,2025-02-16,617.51,99.84,120.89
1000555,1095,313,2025-08-14,173.02,119.11,96.45
1000556,1489,1795,2025-01-09,1152.58,159.77,98.02
1000557,2280,2203,2025-06-15,290.18,339.42,136.66
1000558,5482,2204,2025-02-28,427.71,236.18,98.78
1000559,3747,1200,2025-07-22,1266.02,19.47,126.39
1000560,6714,2265,2025-09-11,369.7,164.68,77.91
1000561,6024,56,2025-08-18,680.15,32.02,58.89
1000562,5917,507,2025-03-31,1192.04,144.36,77.3
1000563,4879,887,2025-10-31,681.68,137.48,116.45
1000564,2394,2472,2025-03-03,1341.75,19.28,28.04
1000565,914,1644,2025-07-07,997.45,347.49,76.23
1000566,336,2202,2025-01-19,1194.11,11.58,114.74
1000567,7380,741,2025-05-03,1338.19,48.62,62.24
1000568,3509,286,2025-10-17,691.48,326.24,43.33
1000569,3004,1128,2025-01-08,785.9,335.25,134.43
1000570,509,497,2025-03-19,621.6,112.37,88.79
1000571,7392,487,2025-01-27,418.22,283.84,103.11
1000572,7747,561,2025-12-30,889.82,170.03,104.84
1000573,6537,2272,2025-05-27,147.75,154.14,26.79
1000574,6916,1397,2025-08-27,1304.46,240.37,41.54
1000575,4739,1669,2025-12-11,1092.66,124.7,98.94
1000576,1652,1079,2025-06-15,818.21,302.33,99.95
1000577,835,568,2025-01-30,202.04,10.72,111.73
1000578,6870,1349,2025-05-01,172.12,88.09,48.71
1000579,4483,246,2025-12-09,223.6,142.92,46.47
1000580,6258,1781,2025-05-04,1330.4,81.87,108.34
1000581,2192,1783,2025-08-18,693.87,162.38,92.57
1000582,7815,2202,2025-05-11,728.22,120.4,102.71
1000583,5884,655,2025-12-24,1073.49,30.73,99.57
1000584,2103,62,2025-08-29,1184.13,115.5,93.87
1000585,2536,1750,2025-08-16,830.97,107.73,106.18
1000586,2734,2004,2025-07-18,860.03,348.74,35.07
1000587,1160,369,2025-03-01,1181.0,41.08,129.34
1000588,2856,347,2025-04-30,665.2,194.43,36.31
1000589,370,2215,2025-04-06,1086.39,48.26,41.52
1000590,4337,2364,2025-07-07,614.21,282.34,68.05
1000591,1128,889,2025-02-28,806.72,136.54,34.36
1000592,4523,2065,2025-06-28,359.56,103.84,77.1
1000593,6295,2174,2025-10-31,169.48,148.06,139.23
1000594,4478,1223,2025-12-28,583.02,217.29,57.53
1000595,7108,1359,2025-08-24,877.07,324.6,44.31
1000596,7670,1639,2025-03-16,913.82,287.0,123.37
1000597,5695,470,2025-01-31,1229.42,178.6,117.06
1000598,7001,2357,2025-08-06,786.11,349.44,40.55
1000599,6149,409,2025-04-21,176.88,75.97,37.05
1000600,4541,2463,2025-02-05,226.68,149.36,65.72
1000601,3213,1218,2025-08-16,415.58,196.76,69.48
1000602,1791,331,2025-12-07,195.04,244.99,43.87
1000603,3933,1367,2025-10-24,1179.71,248.84,75.0
1000604,1408,159,2025-08-31,1138.89,37.66,128.32
1000605,5334,356,2025-11-12,971.74,190.48,73.63
1000606,2520,1464,2025-03-08,898.28,324.02,74.79
1000607,7208,1566,2025-02-21,1356.27,277.7,44.25
1000608,3976,238,2025-12-23,1173.23,79.28,87.91
1000609,5711,2496,2025-10-29,172.71,160.35,37.05
1000610,7405,1822,2025-01-05,836.17,142.89,68.75
1000611,4585,221,2025-08-04,703.66,35.91,74.74
1000612,4408,1050,2025-07-29,870.38,128.78,113.36
1000613,4165,1063,2025-05-08,1138.77,125.03,100.63
1000614,7245,861,2025-09-15,558.58,211.09,102.61
1000615,4020,683,2025-03-04,175.03,170.26,48.23
1000616,7906,1537,2025-10-28,1043.57,188.14,46.76
1000617,5385,477,2025-04-28,379.7,75.42,27.15
1000618,7570,455,2025-08-14,919.29,194.77,136.94
1000619,567,762,2025-06-25,739.23,294.09,58.58
1000620,1723,2381,2025-04-22,826.16,245.15,85.12
1000621,566,1575,2025-10-21,830.74,278.77,57.92
1000622,1308,2166,2025-06-16,802.81,61.26,
1000623,280,1970,2025-02-16,913.27,52.07,117.62
1000624,3873,2055,2025-08-14,1152.24,108.89,88.56
1000625,6346,1417,2025-11-10,980.57,197.56,68.75
1000626,2964,1341,2025-04-04,1119.84,145.12,127.79
1000627,7072,1054,2025-09-23,641.89,325.03,109.9
1000628,5599,2443,2025-06-19,1364.84,202.62,132.09
1000629,5159,893,2025-02-03,153.6,128.82,42.19
1000630,5143,1416,2025-06-17,758.41,161.46,63.31
1000631,4196,620,2025-11-07,130.91,347.68,134.18
1000632,7510,334,2025-01-10,1341.0,16.59,129.66
1000633,6760,2254,2025-02-26,1214.41,332.63,134.25
1000634,3559,2213,2025-05-09,868.07,205.22,119.28
1000635,2866,2102,2025-07-30,970.49,126.43,139.5
1000636,7937,2409,2025-11-16,891.2,2.91,83.83
1000637,5155,1965,2025-03-31,1370.69,17.41,56.85
1000638,2552,2315,2025-11-23,1381.25,184.22,35.48
1000639,4663,1202,2025-09-14,1034.75,239.55,131.11
1000640,7170,2210,2025-06-25,129.98,225.76,52.03
1000641,3940,1499,2025-01-18,490.99,336.16,82.71
1000642,7095,1276,2025-08-18,1340.64,70.86,137.36
1000643,6972,2215,2025-03-05,530.2,234.4,45.98
1000644,6114,23,2025-06-14,920.24,183.54,123.26
1000645,2813,2234,2025-10-14,181.41,73.27,116.25
1000646,907,336,2025-04-16,878.44,166.79,113.85
1000647,5439,2300,2025-03-29,1224.93,334.69,136.0
1000648,1696,1384,2025-06-06,953.96,223.73,67.17
1000649,6667,2360,2025-10-02,144.38,105.76,91.14
1000650,7652,340,2025-11-13,1154.85,319.73,81.97
1000651,2067,2022,2025-03-18,409.98,19.63,73.39
1000652,3276,1552,2025-09-21,1226.4,194.78,98.3
1000653,1313,900,2025-05-17,468.96,308.23,77.78
1000654,5981,1927,2025-05-11,1098.57,145.49,52.39
1000655,4858,1973,2025-10-27,180.88,48.62,94.14
1000656,1405,568,2025-12-17,1084.03,321.13,47.42
1000657,1656,2376,2025-05-22,842.5,343.28,39.19
1000658,6174,325,2025-08-17,915.43,125.98,88.86
1000659,7160,2145,2025-03-21,859.09,126.83,119.87
1000660,6998,2056,2025-05-31,1384.89,22.21,116.05
1000661,5823,1056,2025-05-15,405.84,55.19,87.84
1000662,6309,1463,2025-12-26,770.0,88.66,104.86
1000663,3754,1498,2025-08-13,498.52,229.54,76.22
1000664,402,179,2025-04-19,1239.37,144.19,67.89
1000665,7439,779,2025-11-08,177.94,249.47,42.44
1000666,6189,233,2025-03-26,348.54,45.86,127.6
1000667,6440,207,2025-10-28,891.8,44.02,116.5
1000668,7744,293,2025-04-09,1236.53,9.35,74.41
1000669,2094,1501,2025-08-16,367.19,132.56,116.41
1000670,7382,342,2025-03-09,418.95,43.07,28.18
1000671,874,2187,2025-04-20,1211.36,1574.768,84.54
1000672,6418,597,2025-06-20,1383.4,50.82,72.3
1000673,5585,609,2025-03-30,324.71,422.123,92.39
1000674,6931,2046,2025-07-22,667.77,231.02,95.58
1000675,2347,860,2025-06-06,691.24,196.4,110.59
1000676,860,1931,2025-07-26,939.45,223.05,137.24
1000677,557,954,2025-09-01,636.95,340.66,91.59
1000678,4690,282,2025-07-22,216.11,267.95,88.1
1000679,419,2011,2025-03-21,172.67,181.12,26.61
1000680,6477,987,2025-07-06,1394.73,16.22,74.82
1000681,942,1397,2025-01-25,1275.34,142.49,28.92
1000682,718,1625,2025-08-06,829.6,231.33,47.97
1000683,4322,553,2025-11-27,775.21,119.01,87.09
1000684,2263,2457,2025-05-09,207.68,171.87,76.19
1000685,3053,1362,2025-04-01,144.38,48.65,105.0
1000686,7752,1675,2025-09-26,795.56,238.07,45.28
1000687,7699,1639,2025-06-20,1049.56,194.12,79.11
1000688,7640,370,2025-12-16,401.04,233.42,112.31
1000689,488,1323,2025-04-16,864.87,74.12,62.87
1000690,5675,367,2025-07-15,486.72,282.9,95.17
1000691,2423,2159,2025-05-20,1380.8,349.9,54.74
1000692,7331,850,2025-03-11,1114.79,178.12,118.85
1000693,3080,1580,2025-03-07,1356.95,280.96,28.03
1000694,6919,2015,2025-07-04,771.95,288.59,51.05
1000695,5608,84,2025-12-24,371.32,258.73,88.67
1000696,5987,858,2025-08-24,1087.06,216.58,38.48
1000697,4243,457,2025-09-20,133.46,107.22,90.81
1000698,224,1290,2025-09-27,550.21,141.45,137.38
1000699,2497,632,2025-11-02,200.4,13.62,55.42
1000700,7080,1540,2025-04-16,370.96,75.8,80.23
1000701,3632,1607,2025-03-12,630.88,77.94,31.68
1000702,7226,1307,2025-04-01,1210.25,110.16,46.3
1000703,1867,1411,2025-11-26,633.68,117.31,38.74
1000704,3779,175,2025-06-22,513.02,20.59,28.15
1000705,822,1735,2025-12-15,980.1,21.91,26.35
1000706,7866,2085,2025-10-06,1291.07,319.65,33.43
1000707,6135,2091,2025-05-16,1371.37,70.58,79.91
1000708,4072,1188,2025-01-02,936.09,255.58,106.2
1000709,7411,1133,2025-12-11,658.75,142.17,135.38
1000710,2258,1751,2025-12-30,717.51,23.62,111.4
1000711,5932,584,2025-08-10,967.75,29.41,39.2
1000712,4552,1671,2025-04-06,919.18,27.75,91.42
1000713,6394,577,2025-02-05,593.64,184.11,85.1
1000714,1104,809,2025-05-14,1009.74,264.59,51.57
1000715,4648,4,2025-02-16,706.77,95.1,79.9
1000716,5010,1761,2025-04-19,1000.84,258.45,107.0
1000717,7439,2253,2025-02-25,882.7,161.39,84.67
1000718,1810,1475,2025-06-01,152.16,41.68,57.37
1000719,7772,2213,2025-10-09,687.56,339.91,26.49
1000720,4791,243,2025-09-13,746.59,268.74,104.68
1000721,5596,1035,2025-06-17,242.62,235.04,43.45
1000722,3576,2207,2025-11-03,862.76,287.85,100.38
1000723,1878,2017,2025-05-08,971.31,331.75,88.88
1000724,1756,2269,2025-05-30,458.7,172.19,30.22
1000725,3822,1662,2025-05-24,902.06,244.08,28.25
1000726,6841,1325,2025-06-27,500.18,186.01,62.72
1000727,7945,1085,2025-12-13,287.64,331.95,119.87
1000728,1219,1706,2025-12-23,758.62,65.1,45.27
1000729,1383,1322,2025-01-28,1230.39,130.41,41.92
1000730,7327,1094,2025-12-24,473.45,286.73,103.21
1000731,6252,628,2025-10-17,400.13,288.58,43.6
1000732,3272,200,2025-12-01,1170.86,148.17,31.84
1000733,5977,1727,2025-12-03,1389.75,273.51,36.79
1000734,4403,84,2025-02-28,1221.81,196.61,55.11
1000735,559,1677,2025-10-21,1232.54,327.32,25.58
1000736,1557,685,2025-01-23,1026.52,155.15,67.44
1000737,7057,319,2025-01-12,795.01,237.26,99.27
1000738,3893,2195,2025-03-26,1303.29,48.87,80.89
1000739,1464,1451,2025-10-17,503.68,255.74,36.98
1000740,5705,1824,2025-05-13,401.0,141.07,47.16
1000741,321,1289,2025-09-28,186.58,133.43,106.25
1000742,6770,572,2025-02-10,181.97,126.53,107.58
1000743,7988,1939,2025-11-19,1362.48,187.16,82.47
1000744,1745,1746,2025-10-27,188.59,327.51,67.87
1000745,5527,2303,2025-08-09,798.77,218.43,86.23
1000746,466,1362,2025-04-09,847.86,230.3,65.65
1000747,649,131,2025-05-04,299.13,9.66,91.27
1000748,5247,1562,2025-09-08,451.03,139.66,94.1
1000749,1931,327,2025-10-06,270.79,133.02,83.04
1000750,2729,846,2025-06-24,1390.66,118.54,90.37
1000751,7226,1388,2025-08-21,1392.63,225.96,27.52
1000752,4422,607,2025-01-24,527.14,37.92,108.18
1000753,1736,438,2025-06-06,1018.88,277.65,98.71
1000754,7249,308,2025-05-12,689.4,149.46,101.45
1000755,1154,644,2025-03-02,607.3,222.09,
1000756,6022,1319,2025-07-23,775.94,77.13,124.63
1000757,3853,1379,2025-12-01,671.2,284.66,60.85
1000758,5179,1491,2025-07-02,332.22,7.87,71.39
1000759,3773,704,2025-10-11,144.68,10.91,65.31
1000760,4525,905,2025-06-02,702.96,136.64,89.27
1000761,113,1126,2025-12-30,1255.84,3.97,76.51
1000762,7206,1990,2025-02-21,1314.43,170.26,112.37
1000763,6265,77,2025-04-12,916.12,19.26,132.93
1000764,4119,1155,2025-11-06,1289.21,45.34,82.22
1000765,1796,1798,2025-11-26,357.99,147.86,48.35
1000766,2776,818,2025-12-30,891.42,260.7,65.75
1000767,1190,667,2025-12-16,909.45,94.08,128.32
1000768,6183,1914,2025-06-15,1220.05,139.24,134.66
1000769,3800,291,2025-05-25,1210.76,23.49,69.76
1000770,3406,1039,2025-05-21,620.99,133.07,113.89
1000771,6991,326,2025-05-20,517.85,151.8,79.7
1000772,5507,1412,2025-11-09,1385.88,227.7,51.59
1000773,5805,1486,2025-02-14,299.44,157.22,63.48
1000774,2383,986,2025-04-30,888.89,35.7,51.66
1000775,7663,2038,2025-01-23,949.94,297.73,120.01
1000776,3218,1534,2025-02-13,1208.8,285.04,135.16
1000777,7749,1227,2025-11-10,211.61,150.54,25.43
1000778,15,1574,2025-07-15,428.92,246.84,43.62
1000779,7331,2438,2025-06-29,305.44,182.12,45.6
1000780,6026,2066,2025-10-22,480.88,244.05,99.09
1000781,5626,1876,2025-04-06,1080.81,53.34,94.08
1000782,2900,896,2025-12-01,991.06,267.88,116.45
1000783,2028,1032,2025-08-12,393.4,233.05,69.09
1000784,4212,2443,2025-06-23,974.03,103.61,96.06
1000785,7648,2193,2025-05-18,815.24,101.18,76.38
1000786,3096,1420,2025-05-07,254.4,219.48,32.3
1000787,2686,2152,2025-11-17,1056.65,268.7,52.07
1000788,651,1590,2025-03-26,1188.32,50.99,128.29
1000789,6607,1953,2025-11-19,1111.72,14.23,42.89
1000790,2626,2366,2025-12-03,675.03,305.43,134.83
1000791,6898,553,2025-09-22,616.6,11.18,33.12
1000792,3618,1949,2025-09-19,1104.66,329.76,28.48
1000793,2668,497,2025-06-01,458.74,230.5,81.67
1000794,1418,1762,2025-04-02,1269.78,332.01,87.08
1000795,3081,1456,2025-10-23,762.36,127.15,93.9
1000796,5138,1323,2025-02-26,1224.17,143.0,73.3
1000797,6496,1227,2025-10-11,1104.13,175.71,66.37
1000798,5549,266,2025-03-31,600.53,312.77,68.43
1000799,6830,2153,2025-01-16,214.54,224.84,75.89
1000800,5637,1038,2025-05-04,1372.58,0.15,80.86
1000801,2393,570,2025-07-08,1305.75,197.94,59.31
1000802,5960,1700,2025-09-21,277.41,360.63300000000004,
1000803,2390,2128,2025-09-21,634.89,136.11,114.01
1000804,5175,1511,2025-09-01,780.15,186.92,35.96
1000805,1321,1597,2025-03-11,238.47,153.91,136.75
1000806,1320,2365,2025-10-11,792.49,308.7,78.32
1000807,2517,27,2025-08-03,648.15,159.84,134.7
1000808,7568,476,2025-10-25,719.64,153.09,100.35
1000809,4964,1887,2025-08-28,-50.0,2.73,58.84
1000810,1723,171,2025-03-26,585.3,4.0,79.71
1000811,4931,843,2025-01-22,292.59,319.88,123.2
1000812,1359,1670,2025-07-10,895.4,165.71,129.43
1000813,6080,2262,2025-02-14,317.43,166.03,78.26
1000814,1112,2174,2025-01-10,957.15,56.22,93.76
1000815,7334,1870,2025-11-29,468.54,294.42,40.38
1000816,7402,942,2025-06-12,126.44,299.53,78.93
1000817,7634,2229,2025-03-15,1189.55,164.21,113.41
1000818,1414,2221,2025-01-14,704.92,307.19,45.05
1000819,8,311,2025-11-05,1167.34,110.87,46.63
1000820,5169,1413,2025-01-31,629.63,112.11,87.8
1000821,4369,965,2025-04-05,826.54,201.57,68.11
1000822,4220,357,2025-03-07,772.83,116.01,66.06
1000823,2885,1724,2025-06-05,582.62,14.08,40.22
1000824,4660,1502,2025-05-31,416.71,13.25,92.49
1000825,2200,2287,2025-12-19,800.17,140.87,70.51
1000826,5773,1235,2025-02-25,1319.64,151.22,46.81
1000827,1752,895,2025-09-17,651.98,218.06,77.41
1000828,1245,2007,2025-12-18,133.38,134.64,44.44
1000829,2213,2113,2025-03-22,711.08,3.64,27.28
1000830,6342,467,2025-07-29,1334.2,328.44,71.08
1000831,4404,1087,2025-11-29,359.77,66.47,59.51
1000832,4196,2032,2025-03-21,1046.6,4.74,116.27
1000833,4486,720,2025-10-05,957.41,307.24,111.03
1000834,5648,1623,2025-12-04,799.28,71.9,98.35
1000835,3678,277,2025-06-01,207.76,209.96,48.7
1000836,3817,2194,2025-06-13,338.62,18.58,82.01
1000837,277,619,2025-03-31,374.42,205.26,28.49
1000838,4194,1770,2025-03-10,242.06,292.38,78.63
1000839,6431,466,2025-08-18,277.85,184.8,41.6
1000840,389,1754,2025-03-26,552.37,234.59,
1000841,183,970,2025-08-17,368.86,161.93,108.72
1000842,7033,1029,2025-07-26,532.77,296.41,46.02
1000843,4380,1911,2025-04-03,712.45,263.84,29.6
1000844,4354,194,2025-03-06,1248.48,108.11,28.01
1000845,2129,1708,2025-06-05,427.37,166.71,132.79
1000846,4895,373,2025-07-17,1038.5,128.07,47.94
1000847,7680,711,2025-03-11,436.95,132.99,36.33
1000848,4473,2149,2025-10-10,466.81,108.85,127.36
1000849,2683,2083,2025-06-15,462.16,62.78,129.7
1000850,1126,2199,2025-10-10,496.99,317.44,
1000851,1807,1370,2025-05-03,560.75,288.09,77.16
1000852,6554,990,2025-07-26,1312.58,157.65,100.41
1000853,3710,104,2025-07-09,1057.2,136.73,136.11
1000854,1631,681,2025-02-14,790.34,244.32,63.83
1000855,1266,462,2025-09-28,-50.0,230.21,117.16
1000856,4911,1481,2025-06-18,1073.14,142.34,87.54
1000857,2307,424,2025-11-07,966.96,25.17,86.29
1000858,7073,2218,2025-08-22,957.27,222.86,124.93
1000859,1556,1995,2025-02-18,526.29,103.61,40.38
1000860,4816,913,2025-10-02,862.72,219.65,72.13
1000861,7754,1779,2025-10-11,145.73,218.3,115.49
1000862,4354,801,2025-11-18,792.91,185.5,64.24
1000863,5062,1464,2025-10-21,1270.78,240.92,60.2
1000864,4960,1107,2025-03-02,1226.57,197.61,46.37
1000865,4568,68,2025-10-18,175.17,34.78,77.93
1000866,462,115,2025-05-11,1276.06,227.17,46.64
1000867,526,1040,2025-11-09,1026.56,181.33,69.11
1000868,3803,431,2025-02-19,1329.71,175.63,28.91
1000869,2140,2015,2025-03-19,633.57,96.35,56.99
1000870,6836,2030,2025-06-18,1177.57,288.41,111.73
1000871,910,555,2025-06-14,396.21,164.41,131.6
1000872,2299,2092,2025-07-28,232.35,185.1,103.6
1000873,1730,668,2025-01-10,1152.42,257.61,78.63
1000874,1231,565,2025-10-03,1117.88,307.95,41.83
1000875,552,1172,2025-02-20,777.97,178.43,89.41
1000876,2842,711,2025-02-21,949.96,106.88,27.06
1000877,2269,955,2025-04-03,847.04,320.43,58.35
1000878,2530,1563,2025-12-28,873.49,57.21,133.63
1000879,1671,2437,2025-08-04,1347.93,99.85,48.32
1000880,1261,550,2025-05-14,1277.58,222.03,38.85
1000881,6295,2340,2025-06-12,1131.38,328.18,33.86
1000882,5155,251,2025-01-29,439.18,274.17,108.33
1000883,4611,392,2025-03-16,978.21,320.93,43.2
1000884,3945,2357,2025-05-21,185.6,239.11,96.36
1000885,2481,1984,2025-12-21,901.43,138.31,134.54
1000886,5717,355,2025-03-05,423.93,108.55,96.7
1000887,5354,2292,2025-07-10,1055.62,142.56,95.23
1000888,6666,1831,2025-06-27,516.12,222.86,138.69
1000889,6124,225,2025-06-25,1129.4,336.49,78.49
1000890,2114,2281,2025-11-30,841.88,75.74,75.03
1000891,6002,2396,2025-03-20,869.65,339.2,102.92
1000892,6112,1456,2025-08-22,679.4,75.7,138.41
1000893,327,567,2025-08-24,1132.23,216.73,73.94
1000894,2461,221,2025-12-01,674.99,341.88,96.1
1000895,634,1843,2025-01-23,434.86,186.39,75.08
1000896,1464,660,2025-06-23,1179.07,231.06,76.79
1000897,2023,2023,2025-06-05,1042.51,71.33,122.83
1000898,5102,1179,2025-06-14,285.67,260.51,137.66
1000899,1007,1650,2025-12-30,1233.24,243.87,94.48
1000900,1217,1397,2025-09-20,550.23,205.53,34.06
1000901,6185,1915,2025-02-21,624.4,6.75,39.27
1000902,3860,1911,2025-06-11,653.91,26.89,58.46
1000903,6994,655,2025-01-29,511.05,271.06,54.05
1000904,7872,566,2025-06-30,165.99,209.05,28.96
1000905,2081,2050,2025-12-31,623.41,88.86,42.32
1000906,4470,1258,2025-12-22,1198.02,19.59,132.45
1000907,4886,1782,2025-09-29,181.8,25.87,84.17
1000908,3913,29,2025-07-26,151.6,189.66,135.58
1000909,1826,1985,2025-12-17,1043.8,70.16,114.97
1000910,4409,1295,2025-07-02,405.89,190.47,30.11
1000911,845,2200,2025-10-11,211.49,0.5,50.15
1000912,5907,2120,2025-10-12,672.23,141.63,82.97
1000913,3574,1785,2025-10-30,1325.79,124.67,35.35
1000914,986,2213,2025-07-05,969.29,263.45,94.98
1000915,580,332,2025-08-19,628.27,194.77,118.68
1000916,7779,960,2025-05-21,1035.36,250.44,58.64
1000917,3591,236,2025-03-12,950.85,180.57,42.27
1000918,6065,1516,2025-02-06,459.14,297.8,58.96
1000919,1362,2270,2025-06-06,972.68,106.88,44.9
1000920,1843,1911,2025-11-18,526.77,77.36,110.73
1000921,2933,85,2025-02-13,542.51,80.71,103.51
1000922,4582,2237,2025-12-22,160.66,242.42,63.82
1000923,6968,441,2025-04-10,226.81,110.08,70.67
1000924,3841,1488,2025-12-03,520.0,250.81,137.11
1000925,2469,257,2025-08-09,628.63,91.97,79.21
1000926,2970,1051,2025-01-21,1065.62,197.61,72.89
1000927,3621,2129,2025-01-21,1017.51,285.81,92.98
